구,고급휘발유,휘발유,경유,실내등유,셀프여부,상표
강서구,0,1366.65,1179.84,0,일반,알뜰주유소
강서구,0,1226.17,1034.1,0,일반,알뜰주유소
강서구,0,1175.03,985.52,0,일반,알뜰주유소
강서구,0,1281.77,1083.47,0,일반,알뜰주유소
강서구,1777.06,1583.06,1420.29,0,셀프,GS칼텍스
강서구,1750.38,1567.76,1401.76,0,셀프,GS칼텍스
강서구,1698.03,1506.61,1332.94,0,셀프,GS칼텍스
강서구,1626.67,1391,1208,0,셀프,GS칼텍스
강서구,1584.81,1332.1,1149.19,0,셀프,GS칼텍스
강서구,1641.67,1378,1188.33,0,셀프,GS칼텍스
강서구,1777.06,1593.06,1426.74,0,셀프,GS칼텍스
강서구,1750.38,1577.76,1405.9,0,셀프,GS칼텍스
강서구,1698.03,1512.87,1333.84,0,셀프,GS칼텍스
강서구,1626.67,1399,1212.07,1000,셀프,GS칼텍스
강서구,1584.81,1334.68,1149.84,1000,셀프,GS칼텍스
강서구,1641.67,1377.33,1188.33,0,셀프,GS칼텍스
강서구,1777.06,1590.16,1427.06,1150,일반,GS칼텍스
강서구,1750.38,1566.38,1403.83,1150,일반,GS칼텍스
강서구,1698.03,1495,1330.61,1138.71,일반,GS칼텍스
강서구,1626.67,1388.93,1217.33,1100,일반,GS칼텍스
강서구,1584.81,1341.58,1161.19,1019.35,일반,GS칼텍스
강서구,1641.67,1391.67,1208.33,1000,일반,GS칼텍스
강서구,0,1593.06,1426.58,0,일반,GS칼텍스
강서구,0,1577.76,1411.76,0,일반,GS칼텍스
강서구,0,1516.61,1341.13,0,일반,GS칼텍스
강서구,0,1401.67,1208.67,0,일반,GS칼텍스
강서구,0,1342.1,1160.16,0,일반,GS칼텍스
강서구,0,1391.67,1208.33,0,일반,GS칼텍스
강서구,0,1562.48,1385.52,0,셀프,SK에너지
강서구,0,1516.31,1348.38,0,셀프,SK에너지
강서구,0,1422.74,1231.52,0,셀프,SK에너지
강서구,0,1287.3,1088.63,0,셀프,SK에너지
강서구,0,1232.06,1039.81,0,셀프,SK에너지
강서구,0,1324.93,1130.27,0,셀프,SK에너지
강서구,0,1612.19,1455.1,1168,일반,GS칼텍스
강서구,0,1604.55,1440.76,1168,일반,GS칼텍스
강서구,0,1544.77,1361.23,1160.9,일반,GS칼텍스
강서구,0,1413.33,1213.57,1139,일반,GS칼텍스
강서구,0,1350.35,1150.32,1083.35,일반,GS칼텍스
강서구,0,1420.4,1216.07,1085.5,일반,GS칼텍스
강서구,0,1536.48,1360.16,1150,일반,SK에너지
강서구,0,1501.72,1319.14,1110.34,일반,SK에너지
강서구,0,1409.9,1220.23,1080.65,일반,SK에너지
강서구,0,1244.13,1056.13,993.67,일반,SK에너지
강서구,0,1195.29,1002,950,일반,SK에너지
강서구,0,1297.33,1102,950,일반,SK에너지
강서구,0,1589.19,1415,0,셀프,SK에너지
강서구,0,1579.59,1405.21,1180,셀프,SK에너지
강서구,0,1514.77,1335.71,1180,셀프,SK에너지
강서구,0,1394.8,1204.13,0,셀프,SK에너지
강서구,0,1327.1,1130.65,0,셀프,SK에너지
강서구,0,1370.6,1173,0,셀프,SK에너지
강서구,1710.61,1539.45,1363.74,0,셀프,S-OIL
강서구,1707.9,1501.41,1326.28,0,셀프,S-OIL
강서구,1594.74,1415.39,1225.81,0,셀프,S-OIL
강서구,1469.8,1247.37,1065.27,0,셀프,S-OIL
강서구,1406.1,1195.97,1009.9,0,셀프,S-OIL
강서구,1469.57,1299.07,1103.87,0,셀프,S-OIL
강서구,0,1574.03,1384.68,0,셀프,S-OIL
강서구,0,1533.14,1358.45,0,셀프,S-OIL
강서구,0,1434.81,1237.9,0,셀프,S-OIL
강서구,0,1319.43,1115.3,0,셀프,S-OIL
강서구,0,1275.26,1066.87,0,셀프,S-OIL
강서구,0,1358.33,1149,0,셀프,S-OIL
강서구,0,1854.1,1687,0,일반,SK에너지
강서구,0,1857,1687,0,일반,SK에너지
강서구,0,1821.65,1643.52,0,일반,SK에너지
강서구,0,1721.07,1519,0,일반,SK에너지
강서구,0,1653.48,1442.19,0,일반,SK에너지
강서구,0,1663.67,1450.33,0,일반,SK에너지
강서구,0,1587.68,1413.55,1150,일반,SK에너지
강서구,0,1552.59,1385.59,1150,일반,SK에너지
강서구,0,1482.81,1303.32,1150,일반,SK에너지
강서구,0,1375.67,1199.87,0,일반,SK에너지
강서구,0,1337.06,1157.06,0,일반,SK에너지
강서구,0,1381,1194.67,0,일반,SK에너지
강서구,0,1533.77,1363.77,995,셀프,알뜰주유소
강서구,0,1500.1,1321.83,980.52,셀프,알뜰주유소
강서구,0,1409.26,1223.13,960.42,셀프,알뜰주유소
강서구,0,1252.6,1067,935.33,셀프,알뜰주유소
강서구,0,1202.16,1010.48,895,셀프,알뜰주유소
강서구,0,1298.33,1108.33,895,셀프,알뜰주유소
강서구,1681.83,1534,1377.33,1100,셀프,GS칼텍스
강서구,1679.97,1514.86,1344.72,1100,셀프,GS칼텍스
강서구,1607.65,1422.23,1228.68,1100,셀프,GS칼텍스
강서구,1491.77,1285.63,1086.97,1100,셀프,GS칼텍스
강서구,1434,1228.19,1035.94,1100,셀프,GS칼텍스
강서구,1495.33,1316.53,1118.2,1100,셀프,GS칼텍스
강서구,0,1698,1498,0,셀프,S-OIL
강서구,0,1698,1498,0,셀프,S-OIL
강서구,0,1635.55,1435.55,0,셀프,S-OIL
강서구,0,1524.13,1324.13,0,셀프,S-OIL
강서구,0,1453,1256.55,0,셀프,S-OIL
강서구,0,1511.93,1315.93,0,셀프,S-OIL
강서구,0,1653.81,1493.81,1200,일반,SK에너지
강서구,0,1621.79,1461.79,1200,일반,SK에너지
강서구,0,1545.42,1372.52,1200,일반,SK에너지
강서구,0,1431.33,1241.33,1130,일반,SK에너지
강서구,0,1388.65,1198,990,일반,SK에너지
강서구,0,1441.33,1241.33,990,일반,SK에너지
강서구,1676.32,1575.71,1399.65,0,셀프,S-OIL
강서구,1646.21,1527.03,1363.93,0,셀프,S-OIL
강서구,1575.32,1450.35,1271.19,0,셀프,S-OIL
강서구,1433.93,1327.87,1147.53,0,셀프,S-OIL
강서구,1389.65,1287.45,1094.81,0,셀프,S-OIL
강서구,1474.4,1359,1219.33,0,셀프,S-OIL
강서구,0,1541.84,1363.39,0,셀프,현대오일뱅크
강서구,0,1501.28,1323.93,0,셀프,현대오일뱅크
강서구,0,1413.77,1220.9,0,셀프,현대오일뱅크
강서구,0,1250.57,1057.97,0,셀프,현대오일뱅크
강서구,0,1206.23,1009.39,0,셀프,현대오일뱅크
강서구,0,1308.37,1109.37,0,셀프,현대오일뱅크
강서구,0,1562.48,1384.74,0,일반,현대오일뱅크
강서구,0,1540.45,1359.07,0,일반,현대오일뱅크
강서구,0,1458.29,1258.29,0,일반,현대오일뱅크
강서구,0,1331.67,1131.67,0,일반,현대오일뱅크
강서구,0,1272.81,1072.81,0,일반,현대오일뱅크
강서구,0,1343,1143,0,일반,현대오일뱅크
강서구,1719,1582.94,1409.16,1100,일반,현대오일뱅크
강서구,1707.97,1556.21,1384.17,1100,일반,현대오일뱅크
강서구,1666.74,1473.1,1290.13,1096.77,일반,현대오일뱅크
강서구,1586.67,1343.17,1156.77,1096.67,일반,현대오일뱅크
강서구,1499,1282.39,1093.94,1000,일반,현대오일뱅크
강서구,1499,1356,1159.67,1000,일반,현대오일뱅크
강서구,1724,1582.1,1415.77,0,일반,현대오일뱅크
강서구,1713.31,1567.24,1399.86,0,일반,현대오일뱅크
강서구,1683.19,1499.55,1324.16,0,일반,현대오일뱅크
강서구,1602.33,1383.17,1188.43,0,일반,현대오일뱅크
강서구,1562.55,1319.48,1126.45,0,일반,현대오일뱅크
강서구,1558.33,1369.67,1174,0,일반,현대오일뱅크
강서구,0,1622.29,1437.26,0,셀프,SK에너지
강서구,0,1571.83,1402.59,0,셀프,SK에너지
강서구,0,1492.68,1314.68,0,셀프,SK에너지
강서구,0,1378.13,1200.67,0,셀프,SK에너지
강서구,0,1296.29,1108.03,0,셀프,SK에너지
강서구,0,1326.83,1127,0,셀프,현대오일뱅크
강서구,0,1819,1589,0,일반,SK에너지
강서구,0,1792.1,1589,0,일반,SK에너지
강서구,0,1670.16,1451.9,0,일반,SK에너지
강서구,0,1270.4,1078.47,0,일반,SK에너지
강서구,0,1204.16,1005.06,0,일반,SK에너지
강서구,0,1316.53,1116.53,0,일반,현대오일뱅크
강서구,0,1520.68,1345.87,0,셀프,알뜰주유소
강서구,0,1472.41,1289.38,0,셀프,알뜰주유소
강서구,0,1366.32,1179.52,0,셀프,알뜰주유소
강서구,0,1226.17,1034.1,0,셀프,알뜰주유소
강서구,0,1175.03,985.52,0,셀프,알뜰주유소
강서구,0,1281.77,1083.47,0,셀프,알뜰주유소
강서구,1759,1558.48,1391.74,0,셀프,SK에너지
강서구,1754.03,1511.93,1348.07,0,셀프,SK에너지
강서구,1696.48,1423.29,1234.9,0,셀프,SK에너지
강서구,1622.33,1294,1113.1,0,셀프,SK에너지
강서구,1573.77,1258.06,1074.48,0,셀프,SK에너지
강서구,1622.33,1344.63,1143.43,0,셀프,SK에너지
관악구,0,1573.35,1386.58,1000,일반,알뜰주유소
관악구,0,1531.24,1353.31,1000,일반,알뜰주유소
관악구,0,1463.26,1270.35,1000,일반,알뜰주유소
관악구,0,1333.33,1137.33,1000,일반,알뜰주유소
관악구,0,1264.23,1064.23,1000,일반,알뜰주유소
관악구,0,1353.67,1153.33,1000,일반,알뜰주유소
관악구,0,1594,1408.55,1200,셀프,GS칼텍스
관악구,0,1544,1350.83,1200,셀프,GS칼텍스
관악구,0,1485.71,1285.71,1158.06,셀프,GS칼텍스
관악구,0,1360.27,1160.27,1063.67,셀프,GS칼텍스
관악구,0,1282.87,1082.87,990,셀프,GS칼텍스
관악구,0,1363.67,1172.67,990,셀프,GS칼텍스
관악구,1976,1588.35,1498.68,0,셀프,SK에너지
관악구,1976,1589,1499,0,셀프,SK에너지
관악구,1924.71,1537.71,1455.77,0,셀프,SK에너지
관악구,1812.67,1402.6,1322.33,0,셀프,SK에너지
관악구,1749.23,1318.23,1239,0,셀프,SK에너지
관악구,1814.47,1398,1265.83,0,셀프,SK에너지
관악구,0,1687.9,1522.03,0,일반,GS칼텍스
관악구,0,1667.59,1497.52,0,일반,GS칼텍스
관악구,0,1610.65,1433.74,0,일반,GS칼텍스
관악구,0,1476.17,1297.57,0,일반,GS칼텍스
관악구,0,1379.61,1208.32,0,일반,GS칼텍스
관악구,0,1445.93,1263.53,0,일반,GS칼텍스
관악구,1875.94,1620.94,1489.97,1167,일반,SK에너지
관악구,1854,1599,1453.83,1167,일반,SK에너지
관악구,1819.32,1568.68,1402.55,1167,일반,SK에너지
관악구,1650,1442,1278,1123.93,일반,SK에너지
관악구,1511.58,1356.1,1195.13,1099,일반,SK에너지
관악구,1519.17,1396.17,1240,1099,일반,SK에너지
관악구,0,1634.33,1466,0,일반,SK에너지
관악구,0,1585.9,1435.9,0,일반,SK에너지
관악구,0,1545.77,1400.29,0,일반,SK에너지
관악구,0,1435,1278.33,0,일반,SK에너지
관악구,0,1348.35,1194.48,0,일반,SK에너지
관악구,0,1389,1247.83,0,일반,SK에너지
관악구,0,1616.39,1478.65,0,일반,S-OIL
관악구,0,1628,1487.31,0,일반,S-OIL
관악구,0,1546.06,1410.58,0,일반,S-OIL
관악구,0,1419.83,1294.83,0,일반,S-OIL
관악구,0,1347,1257,0,일반,S-OIL
관악구,0,1396.33,1271.67,0,일반,S-OIL
관악구,0,1571.42,1421.42,0,셀프,현대오일뱅크
관악구,0,1567.45,1416.76,0,셀프,현대오일뱅크
관악구,0,1516.42,1360.94,0,셀프,현대오일뱅크
관악구,0,1399.6,1234.47,0,셀프,현대오일뱅크
관악구,0,1297.32,1155.55,0,셀프,현대오일뱅크
관악구,0,1348.33,1184.33,0,셀프,현대오일뱅크
관악구,0,1599,1426.1,0,셀프,SK에너지
관악구,0,1576.93,1381.41,0,셀프,SK에너지
관악구,0,1507.74,1313.23,0,셀프,SK에너지
관악구,0,1378.27,1182.77,0,셀프,SK에너지
관악구,0,1301.42,1101.9,0,셀프,SK에너지
관악구,0,1368.33,1174.67,0,셀프,SK에너지
관악구,0,1674.45,1477.68,1200,일반,현대오일뱅크
관악구,0,1624.21,1438.69,1200,일반,현대오일뱅크
관악구,0,1566.71,1376.39,1179.03,일반,현대오일뱅크
관악구,0,1451.33,1252,1150,일반,현대오일뱅크
관악구,0,1323.81,1127.35,1069.35,일반,현대오일뱅크
관악구,0,1411,1203,1086.67,일반,현대오일뱅크
관악구,1770.13,1571.42,1421.42,1100,셀프,GS칼텍스
관악구,1767.45,1567.45,1416.76,1100,셀프,GS칼텍스
관악구,1715.13,1515.13,1360.29,1100,셀프,GS칼텍스
관악구,1596.53,1396.53,1231.43,993.67,셀프,GS칼텍스
관악구,1497,1297,1155.55,990,셀프,GS칼텍스
관악구,1548.33,1348.33,1184.33,990,셀프,GS칼텍스
관악구,0,1592.68,1407.87,1195,일반,S-OIL
관악구,0,1543,1350.97,1195,일반,S-OIL
관악구,0,1486.32,1286.32,1195,일반,S-OIL
관악구,0,1362.33,1162.33,1195,일반,S-OIL
관악구,0,1281.45,1081.45,1195,일반,S-OIL
관악구,0,1361.67,1170.67,1195,일반,S-OIL
관악구,0,1638,1498,1261,일반,SK에너지
관악구,0,1638,1498,1261,일반,SK에너지
관악구,0,1590.9,1448.32,1237.77,일반,SK에너지
관악구,0,1456.67,1319.33,1221,일반,SK에너지
관악구,0,1359,1257,1151.77,일반,SK에너지
관악구,0,1408.13,1281.53,1121,일반,SK에너지
관악구,0,1591.61,1477.9,0,일반,GS칼텍스
관악구,0,1587.93,1445.93,0,일반,GS칼텍스
관악구,0,1567.74,1386.71,0,일반,GS칼텍스
관악구,0,1427.17,1248.33,0,일반,GS칼텍스
관악구,0,1303.23,1108.03,0,일반,GS칼텍스
관악구,0,1359.53,1159.13,0,일반,GS칼텍스
관악구,1744,1574,1389,0,셀프,현대오일뱅크
관악구,1730.21,1559.52,1374.86,0,셀프,현대오일뱅크
관악구,1701.48,1495.61,1312.23,0,셀프,현대오일뱅크
관악구,1625.2,1351,1156,0,셀프,현대오일뱅크
관악구,1508.65,1284.97,1089.97,0,셀프,현대오일뱅크
관악구,1502,1349.93,1148.6,0,셀프,현대오일뱅크
관악구,0,1594.48,1424.48,0,일반,현대오일뱅크
관악구,0,1583.48,1396.93,0,일반,현대오일뱅크
관악구,0,1542.23,1348.03,0,일반,현대오일뱅크
관악구,0,1405.33,1219,0,일반,현대오일뱅크
관악구,0,1303.39,1106.74,0,일반,현대오일뱅크
관악구,0,1365,1165,0,일반,현대오일뱅크
광진구,0,1575,1383.77,0,일반,SK에너지
광진구,0,1553.41,1349.17,0,일반,SK에너지
광진구,0,1472.71,1276.1,0,일반,SK에너지
광진구,0,1341.53,1146.53,0,일반,SK에너지
광진구,0,1267.65,1077.23,0,일반,SK에너지
광진구,0,1348.1,1140.2,0,일반,SK에너지
광진구,1797.68,1589.77,1405.74,1058,일반,SK에너지
광진구,1746.62,1519.59,1348,1046.28,일반,SK에너지
광진구,1695.42,1433.58,1258.94,1038,일반,SK에너지
광진구,1538.67,1291.1,1105.77,1038,일반,SK에너지
광진구,1518.65,1276.16,1088.65,1038,일반,SK에너지
광진구,1622.67,1372.13,1174,1038,일반,SK에너지
광진구,0,1577.1,1406.77,1190,일반,GS칼텍스
광진구,0,1589,1419,1190,일반,GS칼텍스
광진구,0,1553.97,1388.68,1190,일반,GS칼텍스
광진구,0,1542,1368.87,1182,일반,GS칼텍스
광진구,0,1272.52,1079.77,885.48,일반,GS칼텍스
광진구,0,1343.67,1152.73,870,일반,GS칼텍스
광진구,0,1598.68,1419.97,0,일반,GS칼텍스
광진구,0,1578.14,1392.1,0,일반,GS칼텍스
광진구,0,1493.03,1318.19,0,일반,GS칼텍스
광진구,0,1335,1149,0,일반,GS칼텍스
광진구,0,1294.16,1094.16,0,일반,GS칼텍스
광진구,0,1378.33,1178.33,0,일반,GS칼텍스
광진구,0,1541.42,1374.87,0,일반,S-OIL
광진구,0,1508.14,1343.45,0,일반,S-OIL
광진구,0,1437.42,1263.13,0,일반,S-OIL
광진구,0,1292.2,1106.53,0,일반,S-OIL
광진구,0,1237.58,1044.35,0,일반,S-OIL
광진구,0,1341.9,1134.27,0,일반,S-OIL
광진구,0,1629,1467.16,1150,일반,GS칼텍스
광진구,0,1605.48,1435.9,1150,일반,GS칼텍스
광진구,0,1545.45,1356.23,1150,일반,GS칼텍스
광진구,0,1424,1225,1150,일반,GS칼텍스
광진구,0,1344.16,1145.13,1150,일반,GS칼텍스
광진구,0,1411.67,1197.67,0,일반,GS칼텍스
광진구,1788,1597.77,1419.06,0,셀프,S-OIL
광진구,1754.9,1574.9,1388.69,0,셀프,S-OIL
광진구,1701.87,1488.32,1306.39,0,셀프,S-OIL
광진구,1562,1339.67,1151.33,0,셀프,S-OIL
광진구,1505.1,1296.06,1096.06,0,셀프,S-OIL
광진구,1617.67,1349,1149,0,셀프,S-OIL
광진구,0,1541.74,1375.19,1200,일반,GS칼텍스
광진구,0,1506.79,1342.45,1200,일반,GS칼텍스
광진구,0,1433.58,1260.29,1200,일반,GS칼텍스
광진구,0,1288.2,1103.2,1200,일반,GS칼텍스
광진구,0,1245.26,1046.48,1058.06,일반,GS칼텍스
광진구,0,1347.73,1136.27,1000,일반,GS칼텍스
광진구,1845,1598,1468,0,일반,SK에너지
광진구,1829.14,1566.28,1400.76,0,일반,SK에너지
광진구,1791.13,1469.94,1304.45,0,일반,SK에너지
광진구,1726.6,1358,1180.33,0,일반,SK에너지
광진구,1669.61,1321.55,1141.55,0,일반,SK에너지
광진구,1708.67,1402.33,1207,0,일반,SK에너지
광진구,1679.35,1543.55,1363.55,0,셀프,S-OIL
광진구,1653.21,1498.38,1323.55,0,셀프,S-OIL
광진구,1575.39,1405.71,1221.84,0,셀프,S-OIL
광진구,1433.87,1272,1085,0,셀프,S-OIL
광진구,1376.68,1241.19,1051.84,0,셀프,S-OIL
광진구,1466.67,1336,1136.33,0,셀프,S-OIL
광진구,0,1541.74,1363.68,0,일반,GS칼텍스
광진구,0,1498.97,1324.14,0,일반,GS칼텍스
광진구,0,1405.84,1223.52,950,일반,GS칼텍스
광진구,0,1269.2,1080.87,950,일반,GS칼텍스
광진구,0,1229.19,1038.87,0,일반,GS칼텍스
광진구,0,1327.33,1123.6,0,일반,GS칼텍스
광진구,0,1541.74,1362.39,0,일반,알뜰주유소
광진구,0,1508.31,1339.1,0,일반,알뜰주유소
광진구,0,1432.74,1257.9,0,일반,알뜰주유소
광진구,0,1288.13,1102.6,0,일반,알뜰주유소
광진구,0,1212.97,1022.58,0,일반,알뜰주유소
광진구,0,1296,1096.33,0,일반,알뜰주유소
광진구,1792,1553.77,1373.77,1200,일반,현대오일뱅크
광진구,1792,1523.9,1349.41,1200,일반,현대오일뱅크
광진구,1728.32,1447.65,1266.03,1200,일반,현대오일뱅크
광진구,1698,1288.8,1098.53,1200,일반,현대오일뱅크
광진구,1698,1231.19,1040.81,1200,일반,현대오일뱅크
광진구,1698,1327.83,1124.17,1200,일반,현대오일뱅크
광진구,1673,1541.74,1362.06,1000,셀프,현대오일뱅크
광진구,1656.31,1511.24,1340.97,1000,셀프,현대오일뱅크
광진구,1588.61,1433.42,1259.58,1000,셀프,현대오일뱅크
광진구,1471.67,1288.2,1102.53,1000,셀프,현대오일뱅크
광진구,1374.1,1213.58,1023.1,1000,셀프,현대오일뱅크
광진구,1453.33,1297.33,1097.33,1000,셀프,현대오일뱅크
광진구,1792,1553.77,1373.77,0,일반,현대오일뱅크
광진구,1792,1523.9,1349.41,0,일반,현대오일뱅크
광진구,1731.35,1447.65,1266.03,0,일반,현대오일뱅크
광진구,1698,1288.8,1098.53,0,일반,현대오일뱅크
광진구,1698,1231.19,1040.81,0,일반,현대오일뱅크
광진구,1698,1328.83,1124.83,0,일반,현대오일뱅크
광진구,1992.42,1602.42,1433.19,0,셀프,SK에너지
광진구,1970.45,1580.52,1393.93,0,셀프,SK에너지
광진구,1889.71,1504.68,1323.13,0,셀프,SK에너지
광진구,1729.53,1356.1,1155.87,0,셀프,SK에너지
광진구,1681.9,1293.65,1092.32,0,셀프,SK에너지
광진구,1703,1349,1149,0,셀프,현대오일뱅크
광진구,0,1599.39,1448.35,0,셀프,SK에너지
광진구,0,1575.21,1391.79,0,셀프,SK에너지
광진구,0,1489.74,1318.26,0,셀프,SK에너지
광진구,0,1370.47,1185.27,0,셀프,SK에너지
광진구,0,1310.94,1121.45,0,셀프,SK에너지
광진구,0,1348.33,1148.33,0,셀프,현대오일뱅크
구로구,1747.42,1564.77,1385.42,0,셀프,현대오일뱅크
구로구,1718.97,1531.1,1350.76,0,셀프,현대오일뱅크
구로구,1686.77,1463.48,1272.52,0,셀프,현대오일뱅크
구로구,1580.3,1325,1125,0,셀프,현대오일뱅크
구로구,1508.65,1255.74,1059.29,0,셀프,현대오일뱅크
구로구,1509,1341.67,1138.47,0,셀프,현대오일뱅크
구로구,0,1532.03,1362.03,0,셀프,GS칼텍스
구로구,0,1485.9,1314.86,0,셀프,GS칼텍스
구로구,0,1388.03,1211.58,0,셀프,GS칼텍스
구로구,0,1258,1074.2,0,셀프,GS칼텍스
구로구,0,1235.32,1029.52,0,셀프,GS칼텍스
구로구,0,1340.5,1141.83,0,셀프,GS칼텍스
구로구,0,1564.42,1384.42,1100,일반,알뜰주유소
구로구,0,1527.14,1347.48,1100,일반,알뜰주유소
구로구,0,1462.1,1271.77,1100,일반,알뜰주유소
구로구,0,1324.33,1124.67,1100,일반,알뜰주유소
구로구,0,1254.74,1058.29,1100,일반,알뜰주유소
구로구,0,1342,1140,1100,일반,알뜰주유소
구로구,0,1587.03,1436.71,1210,일반,SK에너지
구로구,0,1587.31,1416.97,1210,일반,SK에너지
구로구,0,1547.35,1357.68,1174.52,일반,SK에너지
구로구,0,1406,1208.33,1110,일반,SK에너지
구로구,0,1298,1097.03,1110,일반,SK에너지
구로구,0,1362.67,1163,1110,일반,SK에너지
구로구,0,1589.9,1419.9,1088.71,일반,SK에너지
구로구,0,1580.79,1397.17,1100,일반,SK에너지
구로구,0,1519.58,1333.45,1080.65,일반,SK에너지
구로구,0,1382.3,1192.63,1026,일반,SK에너지
구로구,0,1304.81,1109.65,950,일반,SK에너지
구로구,0,1371.5,1178.2,950,일반,SK에너지
구로구,0,1575.1,1404.77,1100,셀프,현대오일뱅크
구로구,0,1548.34,1371.45,1100,셀프,현대오일뱅크
구로구,0,1466.35,1262.81,1100,셀프,현대오일뱅크
구로구,0,1318.47,1124.13,1100,셀프,현대오일뱅크
구로구,0,1264.81,1074.16,1100,셀프,현대오일뱅크
구로구,0,1354.67,1160.33,1100,셀프,현대오일뱅크
구로구,0,2064,1918,1376,일반,GS칼텍스
구로구,0,2064,1918,1376,일반,GS칼텍스
구로구,0,2055.48,1910.65,1376,일반,GS칼텍스
구로구,0,1971.33,1818.67,1376,일반,GS칼텍스
구로구,0,1898,1742,1376,일반,GS칼텍스
구로구,0,1898,1742,1376,일반,GS칼텍스
구로구,0,1675,1531.77,1210,일반,SK에너지
구로구,0,1675,1535,1202.41,일반,SK에너지
구로구,0,1654.03,1515.65,1210,일반,SK에너지
구로구,0,1598.16,1460.29,1210,일반,SK에너지
