"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0000293","서울 영등포구","sk여명주유소","서울 영등포구 국회대로62길 7 (여의도동)","2020년 10월","SK에너지","일반","0.00","1757.68","1557.68","0.00"
"A0000293","서울 영등포구","sk여명주유소","서울 영등포구 국회대로62길 7 (여의도동)","2020년 11월","SK에너지","일반","0.00","1768.00","1568.00","0.00"
"A0000293","서울 영등포구","sk여명주유소","서울 영등포구 국회대로62길 7 (여의도동)","2020년 12월","SK에너지","일반","0.00","1796.06","1596.06","0.00"
"A0000261","서울 영등포구","㈜지에스이앤알 모드니주유소","서울 영등포구 경인로 789","2020년 07월","GS칼텍스","일반","0.00","1399.00","1199.00","0.00"
"A0000261","서울 영등포구","㈜지에스이앤알 모드니주유소","서울 영등포구 경인로 789","2020년 08월","GS칼텍스","일반","0.00","1392.87","1192.87","0.00"
"A0000261","서울 영등포구","㈜지에스이앤알 모드니주유소","서울 영등포구 경인로 789","2020년 09월","GS칼텍스","일반","0.00","1346.33","1146.33","0.00"
"A0000261","서울 영등포구","㈜지에스이앤알 모드니주유소","서울 영등포구 경인로 789","2020년 10월","GS칼텍스","일반","0.00","1310.29","1110.29","0.00"
"A0000261","서울 영등포구","㈜지에스이앤알 모드니주유소","서울 영등포구 경인로 789","2020년 11월","GS칼텍스","일반","0.00","1293.00","1093.00","0.00"
"A0000261","서울 영등포구","㈜지에스이앤알 모드니주유소","서울 영등포구 경인로 789","2020년 12월","GS칼텍스","일반","0.00","1363.00","1163.00","0.00"
"A0000412","서울 영등포구","남서울고속주유소","서울 영등포구 가마산로 367 (대림동)","2020년 07월","SK에너지","셀프","0.00","1369.00","1169.00","0.00"
"A0000412","서울 영등포구","남서울고속주유소","서울 영등포구 가마산로 367 (대림동)","2020년 08월","SK에너지","셀프","0.00","1369.00","1169.00","0.00"
"A0000412","서울 영등포구","남서울고속주유소","서울 영등포구 가마산로 367 (대림동)","2020년 09월","SK에너지","셀프","0.00","1369.00","1169.00","0.00"
"A0000412","서울 영등포구","남서울고속주유소","서울 영등포구 가마산로 367 (대림동)","2020년 10월","SK에너지","셀프","0.00","1339.87","1139.87","0.00"
"A0000412","서울 영등포구","남서울고속주유소","서울 영등포구 가마산로 367 (대림동)","2020년 11월","SK에너지","셀프","0.00","1259.00","1059.00","0.00"
"A0000412","서울 영등포구","남서울고속주유소","서울 영등포구 가마산로 367 (대림동)","2020년 12월","SK에너지","셀프","0.00","1309.97","1109.97","0.00"
"A0000588","서울 영등포구","대영주유소","서울 영등포구 국회대로 632 (영등포동7가)","2020년 07월","GS칼텍스","셀프","0.00","1427.42","1316.13","0.00"
"A0000588","서울 영등포구","대영주유소","서울 영등포구 국회대로 632 (영등포동7가)","2020년 08월","GS칼텍스","셀프","0.00","1428.00","1320.00","0.00"
"A0000588","서울 영등포구","대영주유소","서울 영등포구 국회대로 632 (영등포동7가)","2020년 09월","GS칼텍스","셀프","0.00","1430.00","1317.47","0.00"
"A0000588","서울 영등포구","대영주유소","서울 영등포구 국회대로 632 (영등포동7가)","2020년 10월","GS칼텍스","셀프","0.00","1428.00","1320.00","0.00"
"A0000588","서울 영등포구","대영주유소","서울 영등포구 국회대로 632 (영등포동7가)","2020년 11월","GS칼텍스","셀프","0.00","1430.00","1320.00","0.00"
"A0000588","서울 영등포구","대영주유소","서울 영등포구 국회대로 632 (영등포동7가)","2020년 12월","GS칼텍스","셀프","0.00","1430.00","1320.00","0.00"
"A0001034","서울 영등포구","도림주유소","서울 영등포구 도림로 343 (도림동)","2020년 07월","알뜰주유소","셀프","0.00","1369.00","1169.00","0.00"
"A0001034","서울 영등포구","도림주유소","서울 영등포구 도림로 343 (도림동)","2020년 08월","알뜰주유소","셀프","0.00","1360.94","1160.94","0.00"
"A0001034","서울 영등포구","도림주유소","서울 영등포구 도림로 343 (도림동)","2020년 09월","알뜰주유소","셀프","0.00","1301.00","1101.00","0.00"
"A0001034","서울 영등포구","도림주유소","서울 영등포구 도림로 343 (도림동)","2020년 10월","알뜰주유소","셀프","0.00","1276.42","1076.42","0.00"
"A0001034","서울 영등포구","도림주유소","서울 영등포구 도림로 343 (도림동)","2020년 11월","알뜰주유소","셀프","0.00","1263.67","1063.67","0.00"
"A0001034","서울 영등포구","도림주유소","서울 영등포구 도림로 343 (도림동)","2020년 12월","알뜰주유소","셀프","0.00","1331.90","1131.90","0.00"
"A0000370","서울 영등포구","매봉주유소","서울 영등포구 도신로 248 (신길동)","2020년 07월","현대오일뱅크","셀프","0.00","1369.00","1179.00","1000.00"
"A0000370","서울 영등포구","매봉주유소","서울 영등포구 도신로 248 (신길동)","2020년 08월","현대오일뱅크","셀프","0.00","1361.90","1171.26","1000.00"
"A0000370","서울 영등포구","매봉주유소","서울 영등포구 도신로 248 (신길동)","2020년 09월","현대오일뱅크","셀프","0.00","1312.33","1117.67","1010.00"
"A0000370","서울 영등포구","매봉주유소","서울 영등포구 도신로 248 (신길동)","2020년 10월","현대오일뱅크","셀프","0.00","1296.10","1096.10","1042.86"
"A0000370","서울 영등포구","매봉주유소","서울 영등포구 도신로 248 (신길동)","2020년 11월","현대오일뱅크","셀프","0.00","1279.47","1080.13","1000.00"
"A0000370","서울 영등포구","매봉주유소","서울 영등포구 도신로 248 (신길동)","2020년 12월","현대오일뱅크","셀프","0.00","1368.87","1168.87","1045.16"
"A0000287","서울 영등포구","버드나룻길주유소","서울 영등포구 버드나루로 111 (당산동)","2020년 07월","SK에너지","일반","2060.29","1886.77","1690.00","1340.00"
"A0000287","서울 영등포구","버드나룻길주유소","서울 영등포구 버드나루로 111 (당산동)","2020년 08월","SK에너지","일반","2089.32","1890.00","1690.00","1340.00"
"A0000287","서울 영등포구","버드나룻길주유소","서울 영등포구 버드나루로 111 (당산동)","2020년 09월","SK에너지","일반","2056.37","1886.67","1690.00","1340.00"
"A0000287","서울 영등포구","버드나룻길주유소","서울 영등포구 버드나루로 111 (당산동)","2020년 10월","SK에너지","일반","2069.97","1890.00","1690.00","1340.00"
"A0000287","서울 영등포구","버드나룻길주유소","서울 영등포구 버드나루로 111 (당산동)","2020년 11월","SK에너지","일반","2059.00","1890.00","1690.00","1340.00"
"A0000287","서울 영등포구","버드나룻길주유소","서울 영등포구 버드나루로 111 (당산동)","2020년 12월","SK에너지","일반","2094.16","1890.00","1690.00","1340.00"
"A0000279","서울 영등포구","선유도주유소","서울 영등포구 양평로 141 (양평동5가)","2020년 07월","S-OIL","셀프","0.00","1404.03","1204.03","0.00"
"A0000279","서울 영등포구","선유도주유소","서울 영등포구 양평로 141 (양평동5가)","2020년 08월","S-OIL","셀프","0.00","1405.00","1205.00","0.00"
"A0000279","서울 영등포구","선유도주유소","서울 영등포구 양평로 141 (양평동5가)","2020년 09월","S-OIL","셀프","0.00","1382.80","1182.80","0.00"
"A0000279","서울 영등포구","선유도주유소","서울 영등포구 양평로 141 (양평동5가)","2020년 10월","S-OIL","셀프","0.00","1349.94","1151.45","0.00"
"A0000279","서울 영등포구","선유도주유소","서울 영등포구 양평로 141 (양평동5가)","2020년 11월","S-OIL","셀프","0.00","1338.00","1138.00","0.00"
"A0000279","서울 영등포구","선유도주유소","서울 영등포구 양평로 141 (양평동5가)","2020년 12월","S-OIL","셀프","0.00","1373.16","1173.16","0.00"
"A0000443","서울 영등포구","성락주유소","서울 영등포구 가마산로 414 (신길동)","2020년 07월","S-OIL","셀프","0.00","1369.00","1169.00","0.00"
"A0000324","서울 영등포구","성원이앤에스(주)영등포지점","서울 영등포구 국회대로52길 9-13 (영등포동7가)","2020년 07월","GS칼텍스","일반","0.00","1698.00","1499.00","1200.00"
"A0000324","서울 영등포구","성원이앤에스(주)영등포지점","서울 영등포구 국회대로52길 9-13 (영등포동7가)","2020년 08월","GS칼텍스","일반","0.00","1698.00","1499.00","1200.00"
"A0000324","서울 영등포구","성원이앤에스(주)영등포지점","서울 영등포구 국회대로52길 9-13 (영등포동7가)","2020년 09월","GS칼텍스","일반","0.00","1698.00","1499.00","1200.00"
"A0000324","서울 영등포구","성원이앤에스(주)영등포지점","서울 영등포구 국회대로52길 9-13 (영등포동7가)","2020년 10월","GS칼텍스","일반","0.00","1698.00","1499.00","1200.00"
"A0000324","서울 영등포구","성원이앤에스(주)영등포지점","서울 영등포구 국회대로52길 9-13 (영등포동7가)","2020년 11월","GS칼텍스","일반","0.00","1698.00","1499.00","1200.00"
"A0000324","서울 영등포구","성원이앤에스(주)영등포지점","서울 영등포구 국회대로52길 9-13 (영등포동7가)","2020년 12월","GS칼텍스","일반","0.00","1698.00","1499.00","1200.00"
"A0000442","서울 영등포구","씨앤에스유통 한성주유소","서울 영등포구 여의대방로 227","2020년 07월","S-OIL","일반","0.00","1395.00","1195.00","990.00"
"A0000442","서울 영등포구","씨앤에스유통 한성주유소","서울 영등포구 여의대방로 227","2020년 08월","S-OIL","일반","0.00","1395.00","1195.00","990.00"
"A0000442","서울 영등포구","씨앤에스유통 한성주유소","서울 영등포구 여의대방로 227","2020년 09월","S-OIL","일반","0.00","1371.00","1171.00","990.00"
"A0000442","서울 영등포구","씨앤에스유통 한성주유소","서울 영등포구 여의대방로 227","2020년 10월","S-OIL","일반","0.00","1345.00","1145.00","990.00"
"A0000442","서울 영등포구","씨앤에스유통 한성주유소","서울 영등포구 여의대방로 227","2020년 11월","S-OIL","일반","0.00","1346.00","1139.67","990.00"
"A0000442","서울 영등포구","씨앤에스유통 한성주유소","서울 영등포구 여의대방로 227","2020년 12월","S-OIL","일반","0.00","1405.71","1202.48","990.00"
"A0000427","서울 영등포구","영등포제일셀프주유소","서울 영등포구 가마산로 379","2020년 07월","현대오일뱅크","셀프","0.00","1369.00","1169.00","0.00"
"A0000427","서울 영등포구","영등포제일셀프주유소","서울 영등포구 가마산로 379","2020년 08월","현대오일뱅크","셀프","0.00","1373.06","1178.19","0.00"
"A0000427","서울 영등포구","영등포제일셀프주유소","서울 영등포구 가마산로 379","2020년 09월","현대오일뱅크","셀프","0.00","1374.27","1176.50","0.00"
"A0000427","서울 영등포구","영등포제일셀프주유소","서울 영등포구 가마산로 379","2020년 10월","현대오일뱅크","셀프","0.00","1349.97","1149.97","0.00"
"A0000427","서울 영등포구","영등포제일셀프주유소","서울 영등포구 가마산로 379","2020년 11월","현대오일뱅크","셀프","0.00","1299.00","1099.00","0.00"
"A0000427","서울 영등포구","영등포제일셀프주유소","서울 영등포구 가마산로 379","2020년 12월","현대오일뱅크","셀프","0.00","1363.23","1163.23","0.00"
"A0000310","서울 영등포구","영등포현대셀프주유소","서울 영등포구 경인로 822 (영등포동)","2020년 07월","현대오일뱅크","셀프","0.00","1387.39","1183.61","0.00"
"A0000310","서울 영등포구","영등포현대셀프주유소","서울 영등포구 경인로 822 (영등포동)","2020년 08월","현대오일뱅크","셀프","0.00","1399.00","1207.71","0.00"
"A0000310","서울 영등포구","영등포현대셀프주유소","서울 영등포구 경인로 822 (영등포동)","2020년 09월","현대오일뱅크","셀프","0.00","1399.00","1214.00","0.00"
"A0000310","서울 영등포구","영등포현대셀프주유소","서울 영등포구 경인로 822 (영등포동)","2020년 10월","현대오일뱅크","셀프","0.00","1365.87","1157.06","0.00"
"A0000310","서울 영등포구","영등포현대셀프주유소","서울 영등포구 경인로 822 (영등포동)","2020년 11월","현대오일뱅크","셀프","0.00","1321.00","1111.67","0.00"
"A0000310","서울 영등포구","영등포현대셀프주유소","서울 영등포구 경인로 822 (영등포동)","2020년 12월","현대오일뱅크","셀프","0.00","1370.97","1159.35","0.00"
"A0000328","서울 영등포구","지에스칼텍스(주) 국회대로주유소","서울 영등포구 국회대로 746 (여의도동)","2020년 07월","GS칼텍스","일반","1996.00","1926.00","1772.00","0.00"
"A0000328","서울 영등포구","지에스칼텍스(주) 국회대로주유소","서울 영등포구 국회대로 746 (여의도동)","2020년 08월","GS칼텍스","일반","1996.00","1926.00","1772.00","0.00"
"A0000328","서울 영등포구","지에스칼텍스(주) 국회대로주유소","서울 영등포구 국회대로 746 (여의도동)","2020년 09월","GS칼텍스","일반","1990.40","1920.40","1729.60","0.00"
"A0000328","서울 영등포구","지에스칼텍스(주) 국회대로주유소","서울 영등포구 국회대로 746 (여의도동)","2020년 10월","GS칼텍스","일반","1989.00","1919.00","1719.00","0.00"
"A0000328","서울 영등포구","지에스칼텍스(주) 국회대로주유소","서울 영등포구 국회대로 746 (여의도동)","2020년 11월","GS칼텍스","일반","1989.00","1919.00","1719.00","0.00"
"A0000328","서울 영등포구","지에스칼텍스(주) 국회대로주유소","서울 영등포구 국회대로 746 (여의도동)","2020년 12월","GS칼텍스","일반","1998.03","1928.03","1728.03","0.00"
"A0000410","서울 영등포구","지에스칼텍스㈜ 신길주유소","서울 영등포구 신길로 74 (신길동)","2020년 07월","GS칼텍스","셀프","1527.39","1377.39","1177.39","1044.00"
"A0000410","서울 영등포구","지에스칼텍스㈜ 신길주유소","서울 영등포구 신길로 74 (신길동)","2020년 08월","GS칼텍스","셀프","1522.55","1372.55","1172.55","1044.00"
"A0000410","서울 영등포구","지에스칼텍스㈜ 신길주유소","서울 영등포구 신길로 74 (신길동)","2020년 09월","GS칼텍스","셀프","1479.00","1329.00","1129.00","1044.00"
"A0000410","서울 영등포구","지에스칼텍스㈜ 신길주유소","서울 영등포구 신길로 74 (신길동)","2020년 10월","GS칼텍스","셀프","1453.52","1303.52","1103.52","1042.39"
"A0000410","서울 영등포구","지에스칼텍스㈜ 신길주유소","서울 영등포구 신길로 74 (신길동)","2020년 11월","GS칼텍스","셀프","1440.67","1290.67","1090.67","1034.00"
"A0000410","서울 영등포구","지에스칼텍스㈜ 신길주유소","서울 영등포구 신길로 74 (신길동)","2020년 12월","GS칼텍스","셀프","1518.68","1368.68","1168.68","1034.00"
"A0000292","서울 영등포구","지에스칼텍스㈜ 화일주유소","서울 영등포구 도림로 415","2020년 07월","GS칼텍스","셀프","1549.00","1399.00","1199.00","1169.00"
"A0000292","서울 영등포구","지에스칼텍스㈜ 화일주유소","서울 영등포구 도림로 415","2020년 08월","GS칼텍스","셀프","1544.16","1394.16","1194.16","1164.16"
"A0000292","서울 영등포구","지에스칼텍스㈜ 화일주유소","서울 영등포구 도림로 415","2020년 09월","GS칼텍스","셀프","1498.33","1358.33","1158.33","1139.00"
"A0000292","서울 영등포구","지에스칼텍스㈜ 화일주유소","서울 영등포구 도림로 415","2020년 10월","GS칼텍스","셀프","1464.48","1320.94","1120.94","1139.00"
"A0000292","서울 영등포구","지에스칼텍스㈜ 화일주유소","서울 영등포구 도림로 415","2020년 11월","GS칼텍스","셀프","1449.00","1299.00","1099.00","1139.00"
"A0000292","서울 영등포구","지에스칼텍스㈜ 화일주유소","서울 영등포구 도림로 415","2020년 12월","GS칼텍스","셀프","1500.61","1350.61","1150.61","1139.00"
"A0000433","서울 영등포구","한경석유(주)경덕주유소","서울 영등포구 여의대방로23길 2 (신길동)","2020년 07월","SK에너지","셀프","0.00","1388.00","1189.29","0.00"
"A0000433","서울 영등포구","한경석유(주)경덕주유소","서울 영등포구 여의대방로23길 2 (신길동)","2020년 08월","SK에너지","셀프","0.00","1388.00","1189.00","0.00"
"A0000433","서울 영등포구","한경석유(주)경덕주유소","서울 영등포구 여의대방로23길 2 (신길동)","2020년 09월","SK에너지","셀프","0.00","1362.33","1162.63","0.00"
"A0000433","서울 영등포구","한경석유(주)경덕주유소","서울 영등포구 여의대방로23길 2 (신길동)","2020년 10월","SK에너지","셀프","0.00","1305.23","1105.23","0.00"
"A0000433","서울 영등포구","한경석유(주)경덕주유소","서울 영등포구 여의대방로23길 2 (신길동)","2020년 11월","SK에너지","셀프","0.00","1290.50","1090.50","0.00"
"A0000433","서울 영등포구","한경석유(주)경덕주유소","서울 영등포구 여의대방로23길 2 (신길동)","2020년 12월","SK에너지","셀프","0.00","1377.87","1177.87","0.00"
"A0000270","서울 영등포구","한일주유소","서울 영등포구 도림로 486 (문래동3가)","2020년 07월","SK에너지","일반","0.00","1390.00","1230.00","1050.00"
"A0000270","서울 영등포구","한일주유소","서울 영등포구 도림로 486 (문래동3가)","2020년 08월","SK에너지","일반","0.00","1390.00","1230.00","1050.00"
"A0000270","서울 영등포구","한일주유소","서울 영등포구 도림로 486 (문래동3가)","2020년 09월","SK에너지","일반","0.00","1390.00","1230.00","1050.00"
"A0000270","서울 영등포구","한일주유소","서울 영등포구 도림로 486 (문래동3가)","2020년 10월","SK에너지","일반","0.00","1390.00","1230.00","1050.00"
"A0000270","서울 영등포구","한일주유소","서울 영등포구 도림로 486 (문래동3가)","2020년 11월","SK에너지","일반","0.00","1390.00","1230.00","1050.00"
"A0000270","서울 영등포구","한일주유소","서울 영등포구 도림로 486 (문래동3가)","2020년 12월","SK에너지","일반","0.00","1390.00","1230.00","1050.00"
"A0000408","서울 영등포구","행촌주유소","서울 영등포구 도신로 130 (신길동)","2020년 07월","SK에너지","일반","0.00","1369.00","1179.00","0.00"
"A0000408","서울 영등포구","행촌주유소","서울 영등포구 도신로 130 (신길동)","2020년 08월","SK에너지","일반","0.00","1360.94","1169.97","0.00"
"A0000408","서울 영등포구","행촌주유소","서울 영등포구 도신로 130 (신길동)","2020년 09월","SK에너지","일반","0.00","1313.67","1116.67","0.00"
"A0000408","서울 영등포구","행촌주유소","서울 영등포구 도신로 130 (신길동)","2020년 10월","SK에너지","일반","0.00","1295.13","1095.13","0.00"
"A0000408","서울 영등포구","행촌주유소","서울 영등포구 도신로 130 (신길동)","2020년 11월","SK에너지","일반","0.00","1277.67","1077.67","0.00"
"A0000408","서울 영등포구","행촌주유소","서울 영등포구 도신로 130 (신길동)","2020년 12월","SK에너지","일반","0.00","1354.81","1154.81","0.00"
"A0000290","서울 영등포구","현대오일뱅크㈜직영 대일셀프주유소","서울 영등포구 영등포로 168","2020년 07월","현대오일뱅크","셀프","1546.58","1387.39","1186.39","0.00"
"A0000290","서울 영등포구","현대오일뱅크㈜직영 대일셀프주유소","서울 영등포구 영등포로 168","2020년 08월","현대오일뱅크","셀프","1588.35","1398.68","1202.55","0.00"
"A0000290","서울 영등포구","현대오일뱅크㈜직영 대일셀프주유소","서울 영등포구 영등포로 168","2020년 09월","현대오일뱅크","셀프","1589.00","1399.00","1201.33","0.00"
"A0000290","서울 영등포구","현대오일뱅크㈜직영 대일셀프주유소","서울 영등포구 영등포로 168","2020년 10월","현대오일뱅크","셀프","1582.87","1368.35","1156.10","0.00"
"A0000290","서울 영등포구","현대오일뱅크㈜직영 대일셀프주유소","서울 영등포구 영등포로 168","2020년 11월","현대오일뱅크","셀프","1553.00","1309.67","1103.00","0.00"
"A0000290","서울 영등포구","현대오일뱅크㈜직영 대일셀프주유소","서울 영등포구 영등포로 168","2020년 12월","현대오일뱅크","셀프","1583.84","1367.06","1162.23","0.00"
"A0000305","서울 영등포구","현대오일뱅크㈜직영 선유로셀프주유소","서울 영등포구 선유로 114(양평동1가)","2020년 07월","현대오일뱅크","셀프","0.00","1387.39","1187.39","0.00"
"A0000305","서울 영등포구","현대오일뱅크㈜직영 선유로셀프주유소","서울 영등포구 선유로 114(양평동1가)","2020년 08월","현대오일뱅크","셀프","0.00","1399.00","1207.97","0.00"
"A0000305","서울 영등포구","현대오일뱅크㈜직영 선유로셀프주유소","서울 영등포구 선유로 114(양평동1가)","2020년 09월","현대오일뱅크","셀프","0.00","1399.00","1215.00","0.00"
"A0000305","서울 영등포구","현대오일뱅크㈜직영 선유로셀프주유소","서울 영등포구 선유로 114(양평동1가)","2020년 10월","현대오일뱅크","셀프","0.00","1368.35","1156.10","0.00"
"A0000305","서울 영등포구","현대오일뱅크㈜직영 선유로셀프주유소","서울 영등포구 선유로 114(양평동1가)","2020년 11월","현대오일뱅크","셀프","0.00","1349.00","1129.00","0.00"
"A0000305","서울 영등포구","현대오일뱅크㈜직영 선유로셀프주유소","서울 영등포구 선유로 114(양평동1가)","2020년 12월","현대오일뱅크","셀프","0.00","1373.23","1165.32","0.00"
"A0000312","서울 영등포구","현대오일뱅크㈜직영 여의도현대주유소","서울 영등포구 의사당대로 154 (여의도동)","2020년 07월","현대오일뱅크","일반","1989.00","1889.00","1689.00","0.00"
"A0000312","서울 영등포구","현대오일뱅크㈜직영 여의도현대주유소","서울 영등포구 의사당대로 154 (여의도동)","2020년 08월","현대오일뱅크","일반","1990.29","1897.06","1697.06","0.00"
"A0000312","서울 영등포구","현대오일뱅크㈜직영 여의도현대주유소","서울 영등포구 의사당대로 154 (여의도동)","2020년 09월","현대오일뱅크","일반","1999.00","1919.00","1719.00","0.00"
"A0000312","서울 영등포구","현대오일뱅크㈜직영 여의도현대주유소","서울 영등포구 의사당대로 154 (여의도동)","2020년 10월","현대오일뱅크","일반","1999.00","1919.00","1719.00","0.00"
"A0000312","서울 영등포구","현대오일뱅크㈜직영 여의도현대주유소","서울 영등포구 의사당대로 154 (여의도동)","2020년 11월","현대오일뱅크","일반","1999.00","1922.33","1722.33","0.00"
"A0000312","서울 영등포구","현대오일뱅크㈜직영 여의도현대주유소","서울 영등포구 의사당대로 154 (여의도동)","2020년 12월","현대오일뱅크","일반","2000.29","1959.65","1759.65","0.00"
"A0000206","서울 용산구","(주)남경주유소","서울 용산구 녹사평대로11길 24","2020년 07월","SK에너지","일반","2018.00","1799.00","1699.00","1094.00"
"A0000206","서울 용산구","(주)남경주유소","서울 용산구 녹사평대로11길 24","2020년 08월","SK에너지","일반","2018.00","1799.00","1699.00","1094.00"
"A0000206","서울 용산구","(주)남경주유소","서울 용산구 녹사평대로11길 24","2020년 09월","SK에너지","일반","2018.00","1799.00","1699.00","0.00"
"A0000206","서울 용산구","(주)남경주유소","서울 용산구 녹사평대로11길 24","2020년 10월","SK에너지","일반","2018.00","1799.00","1699.00","1094.00"
"A0000206","서울 용산구","(주)남경주유소","서울 용산구 녹사평대로11길 24","2020년 11월","SK에너지","일반","2018.00","1799.00","1699.00","1094.00"
"A0000206","서울 용산구","(주)남경주유소","서울 용산구 녹사평대로11길 24","2020년 12월","SK에너지","일반","2018.00","1799.00","1699.00","1094.00"
"A0000245","서울 용산구","(주)신태성주유소","서울 용산구 원효로 147 (원효로3가)","2020년 07월","SK에너지","일반","2082.94","1819.35","1648.13","1024.52"
"A0000245","서울 용산구","(주)신태성주유소","서울 용산구 원효로 147 (원효로3가)","2020년 08월","SK에너지","일반","2081.13","1818.94","1644.39","1031.34"
"A0000245","서울 용산구","(주)신태성주유소","서울 용산구 원효로 147 (원효로3가)","2020년 09월","SK에너지","일반","2074.80","1810.60","1616.60","1004.17"
"A0000245","서울 용산구","(주)신태성주유소","서울 용산구 원효로 147 (원효로3가)","2020년 10월","SK에너지","일반","2070.39","1795.90","1596.23","999.45"
"A0000245","서울 용산구","(주)신태성주유소","서울 용산구 원효로 147 (원효로3가)","2020년 11월","SK에너지","일반","2047.77","1777.77","1594.53","1006.00"
"A0000245","서울 용산구","(주)신태성주유소","서울 용산구 원효로 147 (원효로3가)","2020년 12월","SK에너지","일반","2082.58","1799.00","1653.26","1066.03"
"A0000225","서울 용산구","(주)영원 풍기주유소","서울 용산구 원효로 178 (원효로2가)","2020년 07월","GS칼텍스","일반","1949.00","1690.00","1518.00","1367.00"
"A0000225","서울 용산구","(주)영원 풍기주유소","서울 용산구 원효로 178 (원효로2가)","2020년 08월","GS칼텍스","일반","1949.00","1690.00","1518.00","1367.00"
"A0000225","서울 용산구","(주)영원 풍기주유소","서울 용산구 원효로 178 (원효로2가)","2020년 09월","GS칼텍스","일반","1949.00","1690.00","1518.00","1367.00"
"A0000225","서울 용산구","(주)영원 풍기주유소","서울 용산구 원효로 178 (원효로2가)","2020년 10월","GS칼텍스","일반","1949.00","1690.00","1517.52","1367.00"
"A0000225","서울 용산구","(주)영원 풍기주유소","서울 용산구 원효로 178 (원효로2가)","2020년 11월","GS칼텍스","일반","1949.00","1690.00","1518.00","1367.00"
"A0000225","서울 용산구","(주)영원 풍기주유소","서울 용산구 원효로 178 (원효로2가)","2020년 12월","GS칼텍스","일반","1955.45","1691.94","1518.48","1366.52"
"A0000235","서울 용산구","(주)한독모터스용산뉴타운주유소","서울 용산구 한강대로 48 (한강로3가)","2020년 07월","GS칼텍스","일반","1837.35","1637.35","1537.35","786.06"
"A0000235","서울 용산구","(주)한독모터스용산뉴타운주유소","서울 용산구 한강대로 48 (한강로3가)","2020년 08월","GS칼텍스","일반","1838.00","1638.00","1538.00","794.71"
"A0000235","서울 용산구","(주)한독모터스용산뉴타운주유소","서울 용산구 한강대로 48 (한강로3가)","2020년 09월","GS칼텍스","일반","1838.00","1619.33","1519.33","767.23"
"A0000235","서울 용산구","(주)한독모터스용산뉴타운주유소","서울 용산구 한강대로 48 (한강로3가)","2020년 10월","GS칼텍스","일반","1826.90","1580.45","1480.45","765.10"
"A0000235","서울 용산구","(주)한독모터스용산뉴타운주유소","서울 용산구 한강대로 48 (한강로3가)","2020년 11월","GS칼텍스","일반","1758.00","1538.00","1438.00","762.87"
"A0000235","서울 용산구","(주)한독모터스용산뉴타운주유소","서울 용산구 한강대로 48 (한강로3가)","2020년 12월","GS칼텍스","일반","1758.00","1538.00","1438.00","827.97"
"A0000223","서울 용산구","동자동주유소","서울 용산구 한강대로104길 6 (동자동)","2020년 07월","SK에너지","일반","2290.00","1990.00","1790.00","1200.00"
"A0000223","서울 용산구","동자동주유소","서울 용산구 한강대로104길 6 (동자동)","2020년 08월","SK에너지","일반","2290.00","1990.00","1790.00","1200.00"
"A0000223","서울 용산구","동자동주유소","서울 용산구 한강대로104길 6 (동자동)","2020년 09월","SK에너지","일반","2290.00","1990.00","1790.00","1200.00"
"A0000223","서울 용산구","동자동주유소","서울 용산구 한강대로104길 6 (동자동)","2020년 10월","SK에너지","일반","2290.00","1990.00","1790.00","1200.00"
"A0000223","서울 용산구","동자동주유소","서울 용산구 한강대로104길 6 (동자동)","2020년 11월","SK에너지","일반","2290.00","1990.00","1790.00","1196.67"
"A0000223","서울 용산구","동자동주유소","서울 용산구 한강대로104길 6 (동자동)","2020년 12월","SK에너지","일반","2290.00","1990.00","1790.00","1196.77"
"A0000925","서울 용산구","서계주유소","서울 용산구 청파로 367 (서계동)","2020년 07월","GS칼텍스","일반","2410.26","2078.35","1950.94","1462.00"
"A0000925","서울 용산구","서계주유소","서울 용산구 청파로 367 (서계동)","2020년 08월","GS칼텍스","일반","2428.00","2089.00","1969.00","1462.00"
"A0000925","서울 용산구","서계주유소","서울 용산구 청파로 367 (서계동)","2020년 09월","GS칼텍스","일반","2428.00","2089.00","1969.00","1462.00"
"A0000925","서울 용산구","서계주유소","서울 용산구 청파로 367 (서계동)","2020년 10월","GS칼텍스","일반","2428.00","2089.00","1969.00","1462.00"
"A0000925","서울 용산구","서계주유소","서울 용산구 청파로 367 (서계동)","2020년 11월","GS칼텍스","일반","2433.00","2094.00","1971.00","1462.00"
"A0000925","서울 용산구","서계주유소","서울 용산구 청파로 367 (서계동)","2020년 12월","GS칼텍스","일반","2478.00","2147.06","1989.00","1462.00"
"A0000228","서울 용산구","에너비스","서울 용산구 한남대로 82 (한남동)","2020년 07월","SK에너지","일반","2193.16","1998.00","1798.00","0.00"
"A0000228","서울 용산구","에너비스","서울 용산구 한남대로 82 (한남동)","2020년 08월","SK에너지","일반","2198.00","1998.00","1798.00","0.00"
"A0000228","서울 용산구","에너비스","서울 용산구 한남대로 82 (한남동)","2020년 09월","SK에너지","일반","2198.00","1998.00","1798.00","0.00"
"A0000228","서울 용산구","에너비스","서울 용산구 한남대로 82 (한남동)","2020년 10월","SK에너지","일반","2198.00","1998.00","1798.00","0.00"
"A0000228","서울 용산구","에너비스","서울 용산구 한남대로 82 (한남동)","2020년 11월","SK에너지","일반","2198.00","1998.00","1798.00","0.00"
